,observation_date,PCEPILFE_20000801,PCEPILFE_20000828,PCEPILFE_20000929,PCEPILFE_20001030,PCEPILFE_20001130,PCEPILFE_20001222,PCEPILFE_20010201,PCEPILFE_20010301,PCEPILFE_20010330,PCEPILFE_20010430,PCEPILFE_20010529,PCEPILFE_20010702,PCEPILFE_20010731,PCEPILFE_20010830,PCEPILFE_20011001,PCEPILFE_20011101,PCEPILFE_20011203,PCEPILFE_20011221,PCEPILFE_20020131,PCEPILFE_20020301,PCEPILFE_20020329,PCEPILFE_20020429,PCEPILFE_20020528,PCEPILFE_20020628,PCEPILFE_20020802,PCEPILFE_20020830,PCEPILFE_20020930,PCEPILFE_20021101,PCEPILFE_20021127,PCEPILFE_20021223,PCEPILFE_20030131,PCEPILFE_20030303,PCEPILFE_20030328,PCEPILFE_20030428,PCEPILFE_20030530,PCEPILFE_20030627,PCEPILFE_20030801,PCEPILFE_20030829,PCEPILFE_20030929,PCEPILFE_20031031,PCEPILFE_20031126,PCEPILFE_20031223,PCEPILFE_20040105,PCEPILFE_20040202,PCEPILFE_20040301,PCEPILFE_20040326,PCEPILFE_20040430,PCEPILFE_20040528,PCEPILFE_20040628,PCEPILFE_20040803,PCEPILFE_20040830,PCEPILFE_20040930,PCEPILFE_20041101,PCEPILFE_20041201,PCEPILFE_20041223,PCEPILFE_20050131,PCEPILFE_20050228,PCEPILFE_20050331,PCEPILFE_20050429,PCEPILFE_20050527,PCEPILFE_20050630,PCEPILFE_20050802,PCEPILFE_20050901,PCEPILFE_20050930,PCEPILFE_20051031,PCEPILFE_20051201,PCEPILFE_20051222,PCEPILFE_20060130,PCEPILFE_20060301,PCEPILFE_20060331,PCEPILFE_20060501,PCEPILFE_20060526,PCEPILFE_20060630,PCEPILFE_20060801,PCEPILFE_20060831,PCEPILFE_20060929,PCEPILFE_20061030,PCEPILFE_20061130,PCEPILFE_20061222,PCEPILFE_20070201,PCEPILFE_20070301,PCEPILFE_20070330,PCEPILFE_20070430,PCEPILFE_20070601,PCEPILFE_20070629,PCEPILFE_20070731,PCEPILFE_20070831,PCEPILFE_20070928,PCEPILFE_20071101,PCEPILFE_20071130,PCEPILFE_20071221,PCEPILFE_20080131,PCEPILFE_20080229,PCEPILFE_20080328,PCEPILFE_20080501,PCEPILFE_20080530,PCEPILFE_20080627,PCEPILFE_20080804,PCEPILFE_20080829,PCEPILFE_20080929,PCEPILFE_20081031,PCEPILFE_20081126,PCEPILFE_20081224,PCEPILFE_20090202,PCEPILFE_20090302,PCEPILFE_20090327,PCEPILFE_20090430,PCEPILFE_20090601,PCEPILFE_20090626,PCEPILFE_20090804,PCEPILFE_20090805,PCEPILFE_20090828,PCEPILFE_20091001,PCEPILFE_20091030,PCEPILFE_20091125,PCEPILFE_20091223,PCEPILFE_20100201,PCEPILFE_20100301,PCEPILFE_20100329,PCEPILFE_20100503,PCEPILFE_20100528,PCEPILFE_20100628,PCEPILFE_20100803,PCEPILFE_20100830,PCEPILFE_20101001,PCEPILFE_20101101,PCEPILFE_20101124,PCEPILFE_20101223,PCEPILFE_20110131,PCEPILFE_20110228,PCEPILFE_20110328,PCEPILFE_20110429,PCEPILFE_20110527,PCEPILFE_20110627,PCEPILFE_20110802,PCEPILFE_20110829,PCEPILFE_20110930,PCEPILFE_20111028,PCEPILFE_20111123,PCEPILFE_20111223,PCEPILFE_20120130,PCEPILFE_20120301,PCEPILFE_20120330,PCEPILFE_20120430,PCEPILFE_20120601,PCEPILFE_20120629,PCEPILFE_20120731,PCEPILFE_20120830,PCEPILFE_20120928,PCEPILFE_20121029,PCEPILFE_20121130,PCEPILFE_20121221,PCEPILFE_20130131,PCEPILFE_20130301,PCEPILFE_20130329,PCEPILFE_20130429,PCEPILFE_20130531,PCEPILFE_20130627,PCEPILFE_20130802,PCEPILFE_20130830,PCEPILFE_20130927,PCEPILFE_20131108,PCEPILFE_20131206,PCEPILFE_20131223,PCEPILFE_20140131,PCEPILFE_20140303,PCEPILFE_20140328,PCEPILFE_20140501,PCEPILFE_20140530,PCEPILFE_20140626,PCEPILFE_20140801,PCEPILFE_20140829,PCEPILFE_20140929,PCEPILFE_20141031,PCEPILFE_20141126,PCEPILFE_20141223,PCEPILFE_20150202,PCEPILFE_20150302,PCEPILFE_20150330,PCEPILFE_20150430,PCEPILFE_20150601,PCEPILFE_20150625,PCEPILFE_20150803,PCEPILFE_20150828,PCEPILFE_20150928,PCEPILFE_20151030,PCEPILFE_20151125,PCEPILFE_20151223,PCEPILFE_20160201,PCEPILFE_20160226,PCEPILFE_20160328,PCEPILFE_20160429,PCEPILFE_20160531,PCEPILFE_20160629,PCEPILFE_20160802,PCEPILFE_20160829,PCEPILFE_20160930,PCEPILFE_20161031,PCEPILFE_20161130,PCEPILFE_20161222,PCEPILFE_20170130,PCEPILFE_20170301,PCEPILFE_20170331,PCEPILFE_20170501,PCEPILFE_20170530,PCEPILFE_20170630,PCEPILFE_20170801,PCEPILFE_20170831,PCEPILFE_20170929,PCEPILFE_20171030,PCEPILFE_20171130,PCEPILFE_20171222,PCEPILFE_20180129,PCEPILFE_20180301,PCEPILFE_20180329,PCEPILFE_20180430,PCEPILFE_20180531,PCEPILFE_20180629,PCEPILFE_20180731,PCEPILFE_20180830,PCEPILFE_20180928,PCEPILFE_20181029,PCEPILFE_20181129,PCEPILFE_20181221,PCEPILFE_20190301,PCEPILFE_20190329,PCEPILFE_20190429,PCEPILFE_20190531,PCEPILFE_20190628,PCEPILFE_20190730,PCEPILFE_20190830,PCEPILFE_20190927,PCEPILFE_20191031,PCEPILFE_20191127,PCEPILFE_20191220,PCEPILFE_20200131,PCEPILFE_20200228,PCEPILFE_20200327,PCEPILFE_20200430,PCEPILFE_20200529,PCEPILFE_20200626,PCEPILFE_20200731,PCEPILFE_20200828,PCEPILFE_20201001,PCEPILFE_20201030,PCEPILFE_20201125,PCEPILFE_20201223
78,1965-07-01,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,,22.78,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,22.776,,20.332,20.332,20.332,20.332,20.332,20.332,20.332,20.332,20.332,20.332,20.332,20.332,20.332,20.332,20.332,20.332,20.332,20.332,20.332,20.332,20.332,20.332,20.332,20.332,20.341,20.341,20.341,20.341,20.341,20.341,20.341,20.341,20.341,20.341,20.341,20.341,20.341,20.341,20.341,20.341,20.341,20.341,20.341,20.341,20.341,20.341,20.341,20.341,19.321,19.321,19.321,19.321,19.321,19.321,19.321,19.321,19.321,19.321,19.321,19.321,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,19.322,18.37,18.37,18.37,18.37,18.37,18.37,18.37,18.37,18.37,18.37,18.37,18.37,18.37,18.37,18.37,18.37,18.37,18.37,18.37,18.37,18.37,18.37,18.37,18.37,18.37,18.37,18.37,18.37,18.37
79,1965-08-01,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,,22.81,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,22.807,,20.37,20.37,20.37,20.37,20.37,20.37,20.37,20.37,20.37,20.37,20.37,20.37,20.37,20.37,20.37,20.37,20.37,20.37,20.37,20.37,20.37,20.37,20.37,20.37,20.38,20.38,20.38,20.38,20.38,20.38,20.38,20.38,20.38,20.38,20.38,20.38,20.38,20.38,20.38,20.38,20.38,20.38,20.38,20.38,20.38,20.38,20.38,20.38,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,19.358,18.405,18.405,18.405,18.405,18.405,18.405,18.405,18.405,18.405,18.405,18.405,18.405,18.405,18.405,18.405,18.405,18.405,18.405,18.405,18.405,18.405,18.405,18.405,18.405,18.405,18.405,18.405,18.405,18.405
80,1965-09-01,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,,22.82,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,22.824,,20.394,20.394,20.394,20.394,20.394,20.394,20.394,20.394,20.394,20.394,20.394,20.394,20.394,20.394,20.394,20.394,20.394,20.394,20.394,20.394,20.394,20.394,20.394,20.394,20.404,20.404,20.404,20.404,20.404,20.404,20.404,20.404,20.404,20.404,20.404,20.404,20.404,20.404,20.404,20.404,20.404,20.404,20.404,20.404,20.404,20.404,20.404,20.404,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,19.381,18.427,18.427,18.427,18.427,18.427,18.427,18.427,18.427,18.427,18.427,18.427,18.427,18.427,18.427,18.427,18.427,18.427,18.427,18.427,18.427,18.427,18.427,18.427,18.427,18.427,18.427,18.427,18.427,18.427
81,1965-10-01,23.96,23.96,23.96,23.96,23.96,23.96,23.96,23.96,23.96,23.96,23.96,23.96,23.96,23.96,23.96,23.96,23.96,23.96,23.96,23.96,23.96,23.96,23.96,23.96,23.96,23.96,23.96,23.96,23.96,23.96,23.96,23.96,23.96,23.96,23.96,23.96,23.96,23.96,23.96,23.96,23.96,,22.81,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,22.814,,20.387,20.387,20.387,20.387,20.387,20.387,20.387,20.387,20.387,20.387,20.387,20.387,20.387,20.387,20.387,20.387,20.387,20.387,20.387,20.387,20.387,20.387,20.387,20.387,20.397,20.397,20.397,20.397,20.397,20.397,20.397,20.397,20.397,20.397,20.397,20.397,20.397,20.397,20.397,20.397,20.397,20.397,20.397,20.397,20.397,20.397,20.397,20.397,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,19.374,18.42,18.42,18.42,18.42,18.42,18.42,18.42,18.42,18.42,18.42,18.42,18.42,18.42,18.42,18.42,18.42,18.42,18.42,18.42,18.42,18.42,18.42,18.42,18.42,18.42,18.42,18.42,18.42,18.42
82,1965-11-01,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,,22.85,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,22.854,,20.425,20.425,20.425,20.425,20.425,20.425,20.425,20.425,20.425,20.425,20.425,20.425,20.425,20.425,20.425,20.425,20.425,20.425,20.425,20.425,20.425,20.425,20.425,20.425,20.435,20.435,20.435,20.435,20.435,20.435,20.435,20.435,20.435,20.435,20.435,20.435,20.435,20.435,20.435,20.435,20.435,20.435,20.435,20.435,20.435,20.435,20.435,20.435,19.41,19.41,19.41,19.41,19.41,19.41,19.41,19.41,19.41,19.41,19.41,19.41,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,19.411,18.455,18.455,18.455,18.455,18.455,18.455,18.455,18.455,18.455,18.455,18.455,18.455,18.455,18.455,18.455,18.455,18.455,18.455,18.455,18.455,18.455,18.455,18.455,18.455,18.455,18.455,18.455,18.455,18.455
83,1965-12-01,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,,22.93,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,22.928,,20.487,20.487,20.487,20.487,20.487,20.487,20.487,20.487,20.487,20.487,20.487,20.487,20.487,20.487,20.487,20.487,20.487,20.487,20.487,20.487,20.487,20.487,20.487,20.487,20.497,20.497,20.497,20.497,20.497,20.497,20.497,20.497,20.497,20.497,20.497,20.497,20.497,20.497,20.497,20.497,20.497,20.497,20.497,20.497,20.497,20.497,20.497,20.497,19.469,19.469,19.469,19.469,19.469,19.469,19.469,19.469,19.469,19.469,19.469,19.469,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,18.511,18.511,18.511,18.511,18.511,18.511,18.511,18.511,18.511,18.511,18.511,18.511,18.511,18.511,18.511,18.511,18.511,18.511,18.511,18.511,18.511,18.511,18.511,18.511,18.511,18.511,18.511,18.511,18.511
84,1966-01-01,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,24.08,,22.93,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,22.929,,20.494,20.494,20.494,20.494,20.494,20.494,20.494,20.494,20.494,20.494,20.494,20.494,20.494,20.494,20.494,20.494,20.494,20.494,20.494,20.494,20.494,20.494,20.494,20.494,20.504,20.504,20.504,20.504,20.504,20.504,20.504,20.504,20.504,20.504,20.504,20.504,20.504,20.504,20.504,20.504,20.504,20.504,20.504,20.504,20.504,20.504,20.504,20.504,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,19.476,18.516,18.516,18.516,18.516,18.516,18.516,18.516,18.516,18.516,18.516,18.516,18.516,18.516,18.516,18.516,18.516,18.516,18.516,18.516,18.516,18.516,18.516,18.516,18.516,18.516,18.516,18.516,18.516,18.516
85,1966-02-01,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,,22.99,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,22.989,,20.545,20.545,20.545,20.545,20.545,20.545,20.545,20.545,20.545,20.545,20.545,20.545,20.545,20.545,20.545,20.545,20.545,20.545,20.545,20.545,20.545,20.545,20.545,20.545,20.555,20.555,20.555,20.555,20.555,20.555,20.555,20.555,20.555,20.555,20.555,20.555,20.555,20.555,20.555,20.555,20.555,20.555,20.555,20.555,20.555,20.555,20.555,20.555,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,19.524,18.562,18.562,18.562,18.562,18.562,18.562,18.562,18.562,18.562,18.562,18.562,18.562,18.562,18.562,18.562,18.562,18.562,18.562,18.562,18.562,18.562,18.562,18.562,18.562,18.562,18.562,18.562,18.562,18.562
86,1966-03-01,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.17,,23.01,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,23.011,,20.572,20.572,20.572,20.572,20.572,20.572,20.572,20.572,20.572,20.572,20.572,20.572,20.572,20.572,20.572,20.572,20.572,20.572,20.572,20.572,20.572,20.572,20.572,20.572,20.582,20.582,20.582,20.582,20.582,20.582,20.582,20.582,20.582,20.582,20.582,20.582,20.582,20.582,20.582,20.582,20.582,20.582,20.582,20.582,20.582,20.582,20.582,20.582,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,18.585,18.585,18.585,18.585,18.585,18.585,18.585,18.585,18.585,18.585,18.585,18.585,18.585,18.585,18.585,18.585,18.585,18.585,18.585,18.585,18.585,18.585,18.585,18.585,18.585,18.585,18.585,18.585,18.585
87,1966-04-01,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,,23.1,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,23.095,,20.645,20.645,20.645,20.645,20.645,20.645,20.645,20.645,20.645,20.645,20.645,20.645,20.645,20.645,20.645,20.645,20.645,20.645,20.645,20.645,20.645,20.645,20.645,20.645,20.655,20.655,20.655,20.655,20.655,20.655,20.655,20.655,20.655,20.655,20.655,20.655,20.655,20.655,20.655,20.655,20.655,20.655,20.655,20.655,20.655,20.655,20.655,20.655,19.619,19.619,19.619,19.619,19.619,19.619,19.619,19.619,19.619,19.619,19.619,19.619,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,18.651,18.651,18.651,18.651,18.651,18.651,18.651,18.651,18.651,18.651,18.651,18.651,18.651,18.651,18.651,18.651,18.651,18.651,18.651,18.651,18.651,18.651,18.651,18.651,18.651,18.651,18.651,18.651,18.651
88,1966-05-01,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,,23.14,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,23.144,,20.701,20.701,20.701,20.701,20.701,20.701,20.701,20.701,20.701,20.701,20.701,20.701,20.701,20.701,20.701,20.701,20.701,20.701,20.701,20.701,20.701,20.701,20.701,20.701,20.711,20.711,20.711,20.711,20.711,20.711,20.711,20.711,20.711,20.711,20.711,20.711,20.711,20.711,20.711,20.711,20.711,20.711,20.711,20.711,20.711,20.711,20.711,20.711,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,19.672,18.701,18.701,18.701,18.701,18.701,18.701,18.701,18.701,18.701,18.701,18.701,18.701,18.701,18.701,18.701,18.701,18.701,18.701,18.701,18.701,18.701,18.701,18.701,18.701,18.701,18.701,18.701,18.701,18.701
