observation_date,JCXFE_19990729,JCXFE_19990826,JCXFE_19990930,JCXFE_19991030,JCXFE_19991124,JCXFE_19991222,JCXFE_20000128,JCXFE_20000225,JCXFE_20000330,JCXFE_20000403,JCXFE_20000427,JCXFE_20000525,JCXFE_20000629,JCXFE_20000728,JCXFE_20000825,JCXFE_20000928,JCXFE_20001027,JCXFE_20001129,JCXFE_20001221,JCXFE_20010131,JCXFE_20010228,JCXFE_20010427,JCXFE_20010525,JCXFE_20010727,JCXFE_20010829,JCXFE_20010928,JCXFE_20011031,JCXFE_20011130,JCXFE_20011221,JCXFE_20020130,JCXFE_20020228,JCXFE_20020328,JCXFE_20020426,JCXFE_20020524,JCXFE_20020627,JCXFE_20020731,JCXFE_20020829,JCXFE_20020927,JCXFE_20021031,JCXFE_20021126,JCXFE_20021220,JCXFE_20030130,JCXFE_20030228,JCXFE_20030327,JCXFE_20030425,JCXFE_20030529,JCXFE_20030731,JCXFE_20030828,JCXFE_20030926,JCXFE_20031030,JCXFE_20031125,JCXFE_20031211,JCXFE_20031223,JCXFE_20040130,JCXFE_20040227,JCXFE_20040325,JCXFE_20040429,JCXFE_20040527,JCXFE_20040625,JCXFE_20040730,JCXFE_20040827,JCXFE_20040929,JCXFE_20041029,JCXFE_20041130,JCXFE_20041222,JCXFE_20050128,JCXFE_20050225,JCXFE_20050330,JCXFE_20050428,JCXFE_20050526,JCXFE_20050629,JCXFE_20050729,JCXFE_20050831,JCXFE_20050929,JCXFE_20051028,JCXFE_20051130,JCXFE_20051221,JCXFE_20060127,JCXFE_20060228,JCXFE_20060330,JCXFE_20060428,JCXFE_20060525,JCXFE_20060629,JCXFE_20060728,JCXFE_20060830,JCXFE_20060928,JCXFE_20061027,JCXFE_20061129,JCXFE_20061221,JCXFE_20070131,JCXFE_20070228,JCXFE_20070329,JCXFE_20070427,JCXFE_20070531,JCXFE_20070628,JCXFE_20070727,JCXFE_20070830,JCXFE_20070927,JCXFE_20071031,JCXFE_20071129,JCXFE_20071220,JCXFE_20080130,JCXFE_20080228,JCXFE_20080327,JCXFE_20080430,JCXFE_20080529,JCXFE_20080626,JCXFE_20080731,JCXFE_20080926,JCXFE_20081030,JCXFE_20081125,JCXFE_20081223,JCXFE_20090130,JCXFE_20090227,JCXFE_20090326,JCXFE_20090429,JCXFE_20090529,JCXFE_20090625,JCXFE_20090731,JCXFE_20090805,JCXFE_20090827,JCXFE_20090930,JCXFE_20091029,JCXFE_20091124,JCXFE_20091222,JCXFE_20100129,JCXFE_20100226,JCXFE_20100326,JCXFE_20100430,JCXFE_20100527,JCXFE_20100625,JCXFE_20100730,JCXFE_20100827,JCXFE_20100930,JCXFE_20101029,JCXFE_20101123,JCXFE_20101222,JCXFE_20110128,JCXFE_20110225,JCXFE_20110325,JCXFE_20110428,JCXFE_20110526,JCXFE_20110624,JCXFE_20110729,JCXFE_20110826,JCXFE_20110929,JCXFE_20111027,JCXFE_20111122,JCXFE_20111222,JCXFE_20120127,JCXFE_20120229,JCXFE_20120329,JCXFE_20120427,JCXFE_20120531,JCXFE_20120628,JCXFE_20120727,JCXFE_20120829,JCXFE_20120927,JCXFE_20121026,JCXFE_20121129,JCXFE_20121220,JCXFE_20130130,JCXFE_20130228,JCXFE_20130328,JCXFE_20130426,JCXFE_20130530,JCXFE_20130626,JCXFE_20130731,JCXFE_20130829,JCXFE_20130926,JCXFE_20131107,JCXFE_20131205,JCXFE_20131220,JCXFE_20140130,JCXFE_20140228,JCXFE_20140327,JCXFE_20140430,JCXFE_20140529,JCXFE_20140625,JCXFE_20140730,JCXFE_20140926,JCXFE_20141030,JCXFE_20141125,JCXFE_20141223,JCXFE_20150130,JCXFE_20150227,JCXFE_20150327,JCXFE_20150429,JCXFE_20150529,JCXFE_20150624,JCXFE_20150730,JCXFE_20150827,JCXFE_20150925,JCXFE_20151029,JCXFE_20151124,JCXFE_20151222,JCXFE_20160129,JCXFE_20160226,JCXFE_20160325,JCXFE_20160428,JCXFE_20160527,JCXFE_20160628,JCXFE_20160729,JCXFE_20160826,JCXFE_20160929,JCXFE_20161028,JCXFE_20161129,JCXFE_20161222,JCXFE_20170127,JCXFE_20170228,JCXFE_20170330,JCXFE_20170428,JCXFE_20170526,JCXFE_20170629,JCXFE_20170728,JCXFE_20170830,JCXFE_20170928,JCXFE_20171027,JCXFE_20171129,JCXFE_20171221,JCXFE_20180126,JCXFE_20180228,JCXFE_20180427,JCXFE_20180530,JCXFE_20180628,JCXFE_20180727,JCXFE_20180829,JCXFE_20180927,JCXFE_20181026,JCXFE_20181128,JCXFE_20181221,JCXFE_20190228,JCXFE_20190328,JCXFE_20190426,JCXFE_20190530,JCXFE_20190627,JCXFE_20190726,JCXFE_20190829,JCXFE_20190926,JCXFE_20191030,JCXFE_20191127,JCXFE_20191220,JCXFE_20200130,JCXFE_20200227,JCXFE_20200326,JCXFE_20200429,JCXFE_20200528,JCXFE_20200625,JCXFE_20200730,JCXFE_20200827,JCXFE_20200930,JCXFE_20201029,JCXFE_20201125,JCXFE_20201222,JCXFE_20210128
1977-01-01,43.451,43.451,43.451,41.94,41.94,41.94,41.94,41.94,41.94,41.02,41.02,41.02,41.02,41.02,41.02,41.02,41.02,41.02,41.02,41.02,41.02,41.02,41.02,41.02,41.02,41.02,41.02,41.02,41.02,41.02,41.02,41.02,41.02,41.02,41.02,41.02,41.02,41.02,41.02,41.02,41.02,41.02,41.02,41.02,41.02,41.02,41.02,41.02,41.02,41.02,41.02,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,39.202,,35.461,35.461,35.461,35.461,35.461,35.461,35.461,35.461,35.461,35.461,35.461,35.461,35.461,35.461,35.461,35.461,35.461,35.461,35.461,35.461,35.461,35.461,35.461,35.461,35.478,35.478,35.478,35.478,35.478,35.478,35.478,35.478,35.478,35.478,35.478,35.478,35.478,35.478,35.478,35.478,35.478,35.478,35.478,35.478,35.478,35.478,35.478,35.478,33.694,33.694,33.694,33.694,33.694,33.694,33.694,33.694,33.694,33.694,33.694,33.694,33.695,33.695,33.695,33.695,33.695,33.695,33.695,33.695,33.695,33.695,33.695,33.695,33.695,33.695,33.695,33.695,33.695,33.695,33.695,33.695,33.695,33.695,33.695,33.695,33.695,33.695,33.695,33.695,33.695,33.695,33.695,33.695,33.695,33.695,33.695,33.695,33.695,33.695,33.695,33.695,33.695,33.695,33.695,33.695,33.695,33.695,32.014,32.014,32.014,32.014,32.014,32.014,32.014,32.014,32.014,32.014,32.014,32.014,32.014,32.014,32.014,32.014,32.014,32.014,32.014,32.014,32.014,32.014,32.014,32.014,32.014,32.014,32.014,32.014,32.014,32.014
1977-04-01,44.113,44.113,44.113,42.6,42.6,42.6,42.6,42.6,42.6,41.66,41.66,41.66,41.66,41.66,41.66,41.66,41.66,41.66,41.66,41.66,41.66,41.66,41.66,41.66,41.66,41.66,41.66,41.66,41.66,41.66,41.66,41.66,41.66,41.66,41.66,41.66,41.66,41.66,41.66,41.66,41.66,41.66,41.66,41.66,41.66,41.66,41.66,41.66,41.66,41.66,41.66,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,39.775,,36.004,36.004,36.004,36.004,36.004,36.004,36.004,36.004,36.004,36.004,36.004,36.004,36.004,36.004,36.004,36.004,36.004,36.004,36.004,36.004,36.004,36.004,36.004,36.004,36.021,36.021,36.021,36.021,36.021,36.021,36.021,36.021,36.021,36.021,36.021,36.021,36.021,36.021,36.021,36.021,36.021,36.021,36.021,36.021,36.021,36.021,36.021,36.021,34.21,34.21,34.21,34.21,34.21,34.21,34.21,34.21,34.21,34.21,34.21,34.21,34.211,34.211,34.211,34.211,34.211,34.211,34.211,34.211,34.211,34.211,34.211,34.211,34.211,34.211,34.211,34.211,34.211,34.211,34.211,34.211,34.211,34.211,34.211,34.211,34.211,34.211,34.211,34.211,34.211,34.211,34.211,34.211,34.211,34.211,34.211,34.211,34.211,34.211,34.211,34.211,34.211,34.211,34.211,34.211,34.211,34.211,32.503,32.503,32.503,32.503,32.503,32.503,32.503,32.503,32.503,32.503,32.503,32.503,32.503,32.503,32.503,32.503,32.503,32.503,32.503,32.503,32.503,32.503,32.503,32.503,32.503,32.503,32.503,32.503,32.503,32.503
1977-07-01,44.85,44.85,44.85,43.31,43.31,43.31,43.31,43.31,43.31,42.36,42.36,42.36,42.36,42.36,42.36,42.36,42.36,42.36,42.36,42.36,42.36,42.36,42.36,42.36,42.36,42.36,42.36,42.36,42.36,42.36,42.36,42.36,42.36,42.36,42.36,42.36,42.36,42.36,42.36,42.36,42.36,42.36,42.36,42.36,42.36,42.36,42.36,42.36,42.36,42.36,42.36,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,40.436,,36.605,36.605,36.605,36.605,36.605,36.605,36.605,36.605,36.605,36.605,36.605,36.605,36.605,36.605,36.605,36.605,36.605,36.605,36.605,36.605,36.605,36.605,36.605,36.605,36.623,36.623,36.623,36.623,36.623,36.623,36.623,36.623,36.623,36.623,36.623,36.623,36.623,36.623,36.623,36.623,36.623,36.623,36.623,36.623,36.623,36.623,36.623,36.623,34.781,34.781,34.781,34.781,34.781,34.781,34.781,34.781,34.781,34.781,34.781,34.781,34.782,34.782,34.782,34.782,34.782,34.782,34.782,34.782,34.782,34.782,34.782,34.782,34.782,34.782,34.782,34.782,34.782,34.782,34.782,34.782,34.782,34.782,34.782,34.782,34.782,34.782,34.782,34.782,34.782,34.782,34.782,34.782,34.782,34.782,34.782,34.782,34.782,34.782,34.782,34.782,34.782,34.782,34.782,34.782,34.782,34.782,33.044,33.044,33.044,33.044,33.044,33.044,33.044,33.044,33.044,33.044,33.044,33.044,33.044,33.044,33.044,33.044,33.044,33.044,33.044,33.044,33.044,33.044,33.044,33.044,33.044,33.044,33.044,33.044,33.044,33.044
1977-10-01,45.53,45.53,45.53,43.92,43.92,43.92,43.92,43.92,43.92,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,41.036,,37.142,37.142,37.142,37.142,37.142,37.142,37.142,37.142,37.142,37.142,37.142,37.142,37.142,37.142,37.142,37.142,37.142,37.142,37.142,37.142,37.142,37.142,37.142,37.142,37.16,37.16,37.16,37.16,37.16,37.16,37.16,37.16,37.16,37.16,37.16,37.16,37.16,37.16,37.16,37.16,37.16,37.16,37.16,37.16,37.16,37.16,37.16,37.16,35.292,35.292,35.292,35.292,35.292,35.292,35.292,35.292,35.292,35.292,35.292,35.292,35.293,35.293,35.293,35.293,35.293,35.293,35.293,35.293,35.293,35.293,35.293,35.293,35.293,35.293,35.293,35.293,35.293,35.293,35.293,35.293,35.293,35.293,35.293,35.293,35.293,35.293,35.293,35.293,35.293,35.293,35.293,35.293,35.293,35.293,35.293,35.293,35.293,35.293,35.293,35.293,35.293,35.293,35.293,35.293,35.293,35.293,33.524,33.524,33.524,33.524,33.524,33.524,33.524,33.524,33.524,33.524,33.524,33.524,33.524,33.524,33.524,33.524,33.524,33.524,33.524,33.524,33.524,33.524,33.524,33.524,33.524,33.524,33.524,33.524,33.524,33.524
1978-01-01,46.256,46.256,46.256,44.58,44.58,44.58,44.58,44.58,44.58,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,,37.734,37.734,37.734,37.734,37.734,37.734,37.734,37.734,37.734,37.734,37.734,37.734,37.734,37.734,37.734,37.734,37.734,37.734,37.734,37.734,37.734,37.734,37.734,37.734,37.752,37.752,37.752,37.752,37.752,37.752,37.752,37.752,37.752,37.752,37.752,37.752,37.752,37.752,37.752,37.752,37.752,37.752,37.752,37.752,37.752,37.752,37.752,37.752,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,35.854,34.047,34.047,34.047,34.047,34.047,34.047,34.047,34.047,34.047,34.047,34.047,34.047,34.047,34.047,34.047,34.047,34.047,34.047,34.047,34.047,34.047,34.047,34.047,34.047,34.047,34.047,34.047,34.047,34.047,34.047
1978-04-01,47.118,47.118,47.118,45.33,45.33,45.33,45.33,45.33,45.33,44.46,44.46,44.46,44.46,44.46,44.46,44.46,44.46,44.46,44.46,44.46,44.46,44.46,44.46,44.46,44.46,44.46,44.46,44.46,44.46,44.46,44.46,44.46,44.46,44.46,44.46,44.46,44.46,44.46,44.46,44.46,44.46,44.46,44.46,44.46,44.46,44.46,44.46,44.46,44.46,44.46,44.46,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,42.398,,38.388,38.388,38.388,38.388,38.388,38.388,38.388,38.388,38.388,38.388,38.388,38.388,38.388,38.388,38.388,38.388,38.388,38.388,38.388,38.388,38.388,38.388,38.388,38.388,38.407,38.407,38.407,38.407,38.407,38.407,38.407,38.407,38.407,38.407,38.407,38.407,38.407,38.407,38.407,38.407,38.407,38.407,38.407,38.407,38.407,38.407,38.407,38.407,36.476,36.476,36.476,36.476,36.476,36.476,36.476,36.476,36.476,36.476,36.476,36.476,36.477,36.477,36.477,36.477,36.477,36.477,36.477,36.477,36.477,36.477,36.477,36.477,36.477,36.477,36.477,36.477,36.477,36.477,36.477,36.477,36.477,36.477,36.477,36.477,36.477,36.477,36.477,36.477,36.477,36.477,36.477,36.477,36.477,36.477,36.477,36.477,36.477,36.477,36.477,36.477,36.477,36.477,36.477,36.477,36.477,36.477,34.634,34.634,34.634,34.634,34.634,34.634,34.634,34.634,34.634,34.634,34.634,34.634,34.634,34.634,34.634,34.634,34.634,34.634,34.634,34.634,34.634,34.634,34.634,34.634,34.634,34.634,34.634,34.634,34.634,34.634
1978-07-01,47.963,47.963,47.963,46.06,46.06,46.06,46.06,46.06,46.06,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,43.085,,39.05,39.05,39.05,39.05,39.05,39.05,39.05,39.05,39.05,39.05,39.05,39.05,39.05,39.05,39.05,39.05,39.05,39.05,39.05,39.05,39.05,39.05,39.05,39.05,39.068,39.068,39.068,39.068,39.068,39.068,39.068,39.068,39.068,39.068,39.068,39.068,39.068,39.068,39.068,39.068,39.068,39.068,39.068,39.068,39.068,39.068,39.068,39.068,37.104,37.104,37.104,37.104,37.104,37.104,37.104,37.104,37.104,37.104,37.104,37.104,37.105,37.105,37.105,37.105,37.105,37.105,37.105,37.105,37.105,37.105,37.105,37.105,37.105,37.105,37.105,37.105,37.105,37.105,37.105,37.105,37.105,37.105,37.105,37.105,37.105,37.105,37.105,37.105,37.105,37.105,37.105,37.105,37.105,37.105,37.105,37.105,37.105,37.105,37.105,37.105,37.105,37.105,37.105,37.105,37.105,37.105,35.229,35.229,35.229,35.229,35.229,35.229,35.229,35.229,35.229,35.229,35.229,35.229,35.229,35.229,35.229,35.229,35.229,35.229,35.229,35.229,35.229,35.229,35.229,35.229,35.229,35.229,35.229,35.229,35.229,35.229
1978-10-01,48.781,48.781,48.781,46.8,46.8,46.8,46.8,46.8,46.8,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,43.842,,39.751,39.751,39.751,39.751,39.751,39.751,39.751,39.751,39.751,39.751,39.751,39.751,39.751,39.751,39.751,39.751,39.751,39.751,39.751,39.751,39.751,39.751,39.751,39.751,39.77,39.77,39.77,39.77,39.77,39.77,39.77,39.77,39.77,39.77,39.77,39.77,39.77,39.77,39.77,39.77,39.77,39.77,39.77,39.77,39.77,39.77,39.77,39.77,37.77,37.77,37.77,37.77,37.77,37.77,37.77,37.77,37.77,37.77,37.77,37.77,37.771,37.771,37.771,37.771,37.771,37.771,37.771,37.771,37.771,37.771,37.771,37.771,37.771,37.771,37.771,37.771,37.771,37.771,37.771,37.771,37.771,37.771,37.771,37.771,37.771,37.771,37.771,37.771,37.771,37.771,37.771,37.771,37.771,37.771,37.771,37.771,37.771,37.771,37.771,37.771,37.771,37.771,37.771,37.771,37.771,37.771,35.861,35.861,35.861,35.861,35.861,35.861,35.861,35.861,35.861,35.861,35.861,35.861,35.861,35.861,35.861,35.861,35.861,35.861,35.861,35.861,35.861,35.861,35.861,35.861,35.861,35.861,35.861,35.861,35.861,35.861
1979-01-01,49.549,49.549,49.549,47.49,47.49,47.49,47.49,47.49,47.49,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,44.388,,40.291,40.291,40.291,40.291,40.291,40.291,40.291,40.291,40.291,40.291,40.291,40.291,40.291,40.291,40.291,40.291,40.291,40.291,40.291,40.291,40.291,40.291,40.291,40.291,40.31,40.31,40.31,40.31,40.31,40.31,40.31,40.31,40.31,40.31,40.31,40.31,40.31,40.31,40.31,40.31,40.31,40.31,40.31,40.31,40.31,40.31,40.31,40.31,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,36.351,36.351,36.351,36.351,36.351,36.351,36.351,36.351,36.351,36.351,36.351,36.351,36.351,36.351,36.351,36.351,36.351,36.351,36.351,36.351,36.351,36.351,36.351,36.351,36.351,36.351,36.351,36.351,36.351,36.351
1979-04-01,50.405,50.405,50.405,48.27,48.27,48.27,48.27,48.27,48.27,47.52,47.52,47.52,47.52,47.52,47.52,47.52,47.52,47.52,47.52,47.52,47.52,47.52,47.52,47.52,47.52,47.52,47.52,47.52,47.52,47.52,47.52,47.52,47.52,47.52,47.52,47.52,47.52,47.52,47.52,47.52,47.52,47.52,47.52,47.52,47.52,47.52,47.52,47.52,47.52,47.52,47.52,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,,41.174,41.174,41.174,41.174,41.174,41.174,41.174,41.174,41.174,41.174,41.174,41.174,41.174,41.174,41.174,41.174,41.174,41.174,41.174,41.174,41.174,41.174,41.174,41.174,41.193,41.193,41.193,41.193,41.193,41.193,41.193,41.193,41.193,41.193,41.193,41.193,41.193,41.193,41.193,41.193,41.193,41.193,41.193,41.193,41.193,41.193,41.193,41.193,39.121,39.121,39.121,39.121,39.121,39.121,39.121,39.121,39.121,39.121,39.121,39.121,39.122,39.122,39.122,39.122,39.122,39.122,39.122,39.122,39.122,39.122,39.122,39.122,39.122,39.122,39.122,39.122,39.122,39.122,39.122,39.122,39.122,39.122,39.122,39.122,39.122,39.122,39.122,39.122,39.122,39.122,39.122,39.122,39.122,39.122,39.122,39.122,39.122,39.122,39.122,39.122,39.122,39.122,39.122,39.122,39.122,39.122,37.15,37.15,37.15,37.15,37.15,37.15,37.15,37.15,37.15,37.15,37.15,37.15,37.15,37.15,37.15,37.15,37.15,37.15,37.15,37.15,37.15,37.15,37.15,37.15,37.15,37.15,37.15,37.15,37.15,37.15
1979-07-01,51.341,51.341,51.341,49.06,49.06,49.06,49.06,49.06,49.06,48.37,48.37,48.37,48.37,48.37,48.37,48.37,48.37,48.37,48.37,48.37,48.37,48.37,48.37,48.37,48.37,48.37,48.37,48.37,48.37,48.37,48.37,48.37,48.37,48.37,48.37,48.37,48.37,48.37,48.37,48.37,48.37,48.37,48.37,48.37,48.37,48.37,48.37,48.37,48.37,48.37,48.37,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,46.139,,41.931,41.931,41.931,41.931,41.931,41.931,41.931,41.931,41.931,41.931,41.931,41.931,41.931,41.931,41.931,41.931,41.931,41.931,41.931,41.931,41.931,41.931,41.931,41.931,41.951,41.951,41.951,41.951,41.951,41.951,41.951,41.951,41.951,41.951,41.951,41.951,41.951,41.951,41.951,41.951,41.951,41.951,41.951,41.951,41.951,41.951,41.951,41.951,39.84,39.84,39.84,39.84,39.84,39.84,39.84,39.84,39.84,39.84,39.84,39.84,39.841,39.841,39.841,39.841,39.841,39.841,39.841,39.841,39.841,39.841,39.841,39.841,39.841,39.841,39.841,39.841,39.841,39.841,39.841,39.841,39.841,39.841,39.841,39.841,39.841,39.841,39.841,39.841,39.841,39.841,39.841,39.841,39.841,39.841,39.841,39.841,39.841,39.841,39.841,39.841,39.841,39.841,39.841,39.841,39.841,39.841,37.836,37.836,37.836,37.836,37.836,37.836,37.836,37.836,37.836,37.836,37.836,37.836,37.836,37.836,37.836,37.836,37.836,37.836,37.836,37.836,37.836,37.836,37.836,37.836,37.836,37.836,37.836,37.836,37.836,37.836
